company,reg_no,sic_div,ebitda_growth_raw,y_growth,margin_2022,y_margin_pp,log_turnover,firm_age,log_employees,rev_per_emp,rev_cagr_pre,ebitda_cagr_pre,margin_trend_pre
GLASS'S INFORMATION SERVICES LIMITED,00717446,58,-0.1014940752189593,-0.1014940752189593,0.1712999735239608,-4.51425661165534,9.335297611380566,60.0,3.6109179126442243,306.2432432432432,0.016818299245760837,-0.14366799322359924,-0.11548792775642513
CREATIVE TECHNOLOGIES LTD,06801043,61,0.3270758122743682,0.3270758122743682,0.31924702266615446,8.456110622436185,9.473857817428666,13.0,,,0.30198010562195177,0.6944849626817686,0.1744276229713944
RENOLD CONTINENTAL LIMITED,00185145,25,-0.5681458003169572,-0.5681458003169572,0.1999894353177328,-10.598069566731883,9.84855606900991,94.94999999999987,2.8903717578961645,1051.7222222222222,0.8887969962518428,1.4479917833949951,0.16044141271886275
INDUSTRIAL TOOLING CORPORATION LIMITED,02573537,28,-0.14814323829980025,-0.14814323829980025,0.09122777152596828,-1.473512007745878,9.477666306973296,31.0,4.143134726391533,207.3755873015873,0.028954365851485475,-0.16198691882153826,-0.07764631589348034
GUARDSMAN INDUSTRIES LIMITED,02360505,47,-6.3166254303146685,-1.3538505560127176,0.0548441910280982,-34.82614420563308,9.497879009141615,33.0,4.356708826689592,170.91565384615384,0.07578743026686041,0.2884480273860748,0.02292077800678395
GLASSCRAFT DECORATIVE LIMITED,07259028,23,0.06251408358770406,0.06251408358770406,0.10189719223750505,-0.19055182060601222,9.376066144053441,12.0,4.787491742782046,98.35411666666667,0.16911000501046503,0.8567365088581489,0.07645951118482844
WATER TREATMENT PRODUCTS LIMITED,03896797,36,0.10478587952571858,0.10478587952571858,0.2818416616764803,2.97101822814691,9.397123461315948,23.0,4.07753744390572,204.2992881355932,0.06872384172558088,0.08708225322685426,0.014039260278559507
QUADREAL UK SERVICES LIMITED,11087945,70,0.33118256567952414,0.33118256567952414,0.10034091360338113,5.088404963805165,9.321982993819564,5.0,2.6390573296152584,798.6522857142857,0.4649865814353489,0.402277344138144,-0.01407257791802001
WALKERS TRANSPORT MIDLANDS LIMITED,02938633,49,-0.6282110812334248,-0.6282110812334248,0.08431792483426198,-5.417204449901284,9.257872128344008,28.0,4.143134726391533,162.97952380952378,0.02758595846678258,0.07089859452779601,0.009822543557623437
RESOURCE DATA MANAGEMENT LIMITED,SC208148,63,0.04002057181558638,0.04002057181558638,0.2622548398801183,2.54129942533336,9.444129774589367,22.0,4.2626798770413155,177.94061971830985,0.049866321290983784,0.15376426187118764,0.06466060145624411
VENUS BY MARIA TASH LIMITED,10205303,96,-0.41794474214124205,-0.41794474214124205,0.06543944648225891,-1.3489809139813735,9.698962594493054,6.0,3.8501476017100584,346.82314893617024,0.01960209360462417,-0.22927585108813553,-0.0860683117876834
FILTERMECH PLANT SALES LIMITED,02448311,77,-0.7979426533057967,-0.7979426533057967,0.05189916776889998,-3.553700891198365,9.82758443160503,33.0,3.1780538303479458,772.4216666666666,0.16011741897917342,0.3393509883062058,0.018171754868536193
ADLINGTON WELDING SUPPLIES LIMITED,01129702,46,-0.18747414306045435,-0.18747414306045435,0.1973709447827573,-2.6191575943064374,9.516471877157452,49.0,4.189654742026425,205.78195454545454,0.13536232318920804,0.10893484432805556,-0.014449836174475872
AINTREE PLASTICS LIMITED,03132502,22,-0.3821890923812122,-0.3821890923812122,0.1483747181381247,-4.6180409198237795,9.47414882387204,27.0,3.6888794541139363,325.4697,0.12054507445574192,0.09298835856586218,-0.011507914521553253
ARNOLD MAGNETIC TECHNOLOGIES LIMITED,03942412,32,-0.36791911135006256,-0.36791911135006256,0.28803516003526325,-8.734885788283897,9.653448731750503,22.0,4.343805421853684,202.27806493506495,-0.019199306330141663,0.0010352931542148003,0.01711605696437779
POLYART UK FILM LIMITED,11827476,17,-0.5716949932598434,-0.5716949932598434,0.0964779844480504,-4.940619862831897,9.286163265668161,3.0,3.8918202981106265,220.15744897959183,0.450171323379142,0.6177424004756731,0.026982264976374723
DOBY CLEATS LIMITED,00952089,24,-0.1975290230495584,-0.1975290230495584,0.10962801644680041,0.2222286523677064,9.50265089162161,53.0,3.828641396489095,291.19976086956524,0.13354040675106482,0.3380005110196198,0.04296825796281088
GLENAVON PLUMBING & HEATING LIMITED,07143835,43,-0.4998692692885321,-0.4998692692885321,0.07506588924514646,-3.013168184684032,9.452318474308768,12.0,4.394449154672439,157.2550987654321,0.017992859183277865,-0.09079374931992801,-0.03029746553957413
FBC MANBY BOWDLER LLP,OC333450,,0.3435407272762545,0.3435407272762545,0.32697695342069755,3.47777396434617,9.514711184487915,15.0,5.1647859739235145,77.47266857142857,0.010421128383947265,0.10376931560299685,0.07614119412302756
NORTHERN PACKAGING LIMITED,01471317,17,0.46065939005442796,0.46065939005442796,0.01796038840785633,1.5373472691076524,9.341005059525328,42.0,3.9318256327243257,223.4481568627451,-0.008500782486980385,-0.22008171749255534,-0.018941241487189547
GORDON BROTHERS EMEA LIMITED,07464222,64,7.992157006384739,4.030904718277599,0.01906059597704715,40.17714405523789,10.03966019149655,12.0,,,0.869964138099633,-0.29358645179734577,-0.33449624871350725
SPB UK & IRELAND LTD,07015206,70,1.2670269944966779,1.2670269944966779,0.11832632314447795,15.028535143190169,9.257872128344008,13.0,4.1588830833596715,162.371546875,0.01631463529486421,0.004382838916553,-0.004267349956300695
PROVEN ACQUISITION LIMITED,04283609,70,-0.5203690807799443,-0.5203690807799443,0.45471817606079795,-15.100303991263347,9.443988555935478,21.0,3.295836866004329,467.85185185185185,-0.01752246049326378,0.015498453700621306,0.04293138927401119
WILLIAM TURNER & SON (STOCKPORT) LIMITED,01819061,46,0.2855083777791286,0.2855083777791286,0.05784369010144896,1.5540469208802274,9.287932140088152,38.0,4.653960350157523,102.9220380952381,-0.027612594062983997,-0.026177016636800388,0.0002554368006973187
OLYMPUS ENGINEERING LIMITED,04051239,25,-1.3524795043292932,-1.3524795043292932,0.09338258234578684,-14.237269744021628,9.361495684452203,22.0,4.6913478822291435,106.71351376146788,0.007407578283406879,0.23562184266444497,0.04277392805829303
INVICTA MOTORS (MAIDSTONE) LIMITED,07136624,45,-0.23029045643153526,-0.23029045643153526,0.0347788440724439,-1.3491260872994741,9.536690120068803,12.0,2.9444389791664403,729.421052631579,-0.0546661263554834,0.039592765714558054,0.008628280219959903
VERSION 1 TECHNOLOGY LIMITED,NI058529,62,0.04757353332687401,0.04757353332687401,0.18252416264009105,11.450006121103781,9.437735990426347,16.0,5.1298987149230735,74.27966863905326,-0.18336142158289903,0.07422093215778736,0.1033746316834519
THORANMART LIMITED,02017117,45,-0.3112033195020747,-0.3112033195020747,0.019728629024005895,1.5244509077753297,10.796775742844966,36.0,4.330733340286331,642.9342105263158,-0.09956796448044669,0.03360419526424363,0.006685345642613118
CHAPMANS AGRICULTURAL LIMITED,00564420,25,-1.2496594214312595,-1.2496594214312595,0.13387949311517205,-18.914255925652,9.427401704038244,66.0,4.836281906951478,98.60478571428571,0.11138027052445132,,0.15486579633156555
AOC RESINS UK LTD,04020043,20,-0.6283983363473309,-0.6283983363473309,0.08286053212505301,6.943653486504073,10.392079285077557,22.0,3.58351893845611,905.5661666666667,0.06013989347496018,-0.03237851251750601,-0.02611292743382762
CALACHEM LTD,05369235,64,-1.4803015582585033,-1.3538505560127176,0.035698417125754445,-21.738401331749035,11.0508832116998,17.0,4.700480365792417,572.7233818181818,0.05983743288231724,-0.04075610235200888,-0.012449731022393704
BOTTOMLINE TECHNOLOGIES EUROPE LIMITED,03693514,64,-0.6021066527834591,-0.6021066527834591,0.01789870882324775,5.196346523067308,9.394259901331637,23.0,1.0986122886681098,4006.3970000000004,0.38150792014226953,,0.28064235641404
HIGHLANDER COMPUTING SOLUTIONS LIMITED,03091654,62,0.5425495290125737,0.5425495290125737,0.05716502854076227,3.0563924750774594,10.070171222450375,27.0,4.290459441148391,323.6658904109589,-0.09406810804092358,-0.10526904613171717,-0.002173897717578206
NORTH STAR HOLDCO LIMITED,SC031826,64,2.2979882648784575,2.2979882648784575,0.09250661523102423,13.635149361399707,11.544143084787585,66.0,7.166265974133638,79.66872586872587,0.13668786943579447,-0.14910824758539265,-0.12802635367912268
TRUEMAN HOLDCO LIMITED,11106461,82,0.5220206970819482,0.5220206970819482,0.08305424591589645,4.912027693206402,11.459184946993286,5.0,6.259581464064923,181.20037858508604,0.6923060878637801,0.42459093927973823,-0.056174225907455286
FORZA FOODS LIMITED,07224571,10,-0.04475195053731783,-0.04475195053731783,0.02346167661361627,-0.5076688329123523,12.526634401483374,12.0,7.107425474110705,237.13022113022112,0.01605081437108047,-0.052345642944166215,-0.005455470073338048
FLAMINGO PRODUCE LTD.,02938560,46,0.18078871560544352,0.18078871560544352,0.062084872555489085,0.8660131193930651,11.996270944587247,28.0,5.484796933490655,672.8174273858921,0.06512142194657611,0.2278734866443064,0.02155994130180957
KOBER LIMITED,07443319,10,0.0053404539385847796,0.0053404539385847796,0.02026241038820506,-0.010752378732356224,11.61633908665931,12.0,6.202535517187923,224.4838056680162,-0.02707732030328025,-0.04153968835971167,-0.0009311385346776613
ABVR HOLDINGS LIMITED,10597111,45,1.131830985915493,1.131830985915493,0.04717702013993635,13.293197817035185,11.921698429417575,5.0,5.988961416889864,377.18546365914784,,,
PERIDOT GLOBAL HOLDINGS LIMITED,13147784,64,-1.211217201962906,-1.211217201962906,0.35954117110754114,-47.44998565536015,11.333305028862986,1.0,5.6240175061873385,301.65606859205775,,,
TOTAL FITNESS HEALTH CLUBS LIMITED,07334974,93,0.35115722266560256,0.35115722266560256,0.10417070805043648,0.5981323006407093,10.493632545506374,12.0,6.448889394146858,57.096518987341774,-0.010562227748562414,-0.11624565322235703,-0.042018860574909125
HIGH STREET TV (GROUP) LIMITED,06577510,47,-1.9490704841981137,-1.3538505560127176,0.02893740832197817,-6.290951461580599,10.693673667742283,14.0,4.343805421853684,572.4172857142858,,,
FSP CONSULTING SERVICES LIMITED,07717182,62,1.0849102377486657,1.0849102377486657,0.2354217830829859,-0.6217889230472229,9.770470313426317,11.0,4.9344739331306915,125.96402877697842,,,
KINETIC SOLUTIONS GROUP LIMITED,12125544,64,0.08337645973879967,0.08337645973879967,0.16963470251894575,-6.014737553424792,9.75202358526222,3.0,4.543294782270004,182.8614574468085,,,
DIGITAL AUTOMOTIVE SOLUTIONS LTD,08927855,45,-1.890960451977401,-1.3538505560127176,0.014688309101772556,-4.617666819286318,11.699438226382652,8.0,4.23410650459726,1746.4347826086957,,,
ASTON BARCLAY LIMITED,01644813,45,-0.6533542741754543,-0.6533542741754543,0.14627022414755014,-10.184047778532548,10.324530690607611,40.0,5.799092654460526,92.33636363636364,,,
KLARIUS PRODUCTS LTD,08329324,25,0.7905860963862087,0.7905860963862087,0.050323340614401905,3.5786563257826454,10.187979078101955,10.0,5.552959584921617,103.02992635658916,,,
RAVEL 123 LIMITED,11723108,64,0.7973517263052832,0.7973517263052832,0.13464377350245602,3.230288361962408,9.636528663930456,4.0,4.875197323201151,116.90145801526718,,,
DATA INTELLECT SERVICES LIMITED,NI607087,62,-0.06659505907626208,-0.06659505907626208,0.2993729567500938,-7.302175206157632,9.834083882397248,11.0,5.318119993844216,91.4656862745098,,,
ARAN GROUP HOLDINGS LIMITED,12189164,96,4.446892799851208,4.030904718277599,0.03757107084321387,8.403079400743241,9.345608405766129,3.0,4.127134385045092,184.6521935483871,,,
SPAYNE LINDSAY & CO LTD,09500191,64,-0.486595377791274,-0.486595377791274,0.09340492595917017,0.9271080356027583,9.379753894053382,7.0,3.1780538303479458,493.58745833333336,,,
LOWTON INFRASTRUCTURE GROUP LIMITED,12422985,64,-0.1686168935018168,-0.1686168935018168,0.15761782237765598,-4.315817145444504,9.59276446285918,2.0,4.584967478670572,149.57485714285713,,,
PRIESTHOLM MIDCO LTD,12254895,64,-0.9485404191616766,-0.9485404191616766,0.31344946917707783,-30.02396833677503,12.046431922959277,3.0,7.537139200363593,90.58979808714133,,,
LHTCA MIDCO LIMITED,11635435,64,4.018094365551993,4.018094365551993,0.09342734558060409,15.221678492730039,11.445320915033061,4.0,6.192362489474872,191.13087934560326,,,
DRAKEN UK BIDCO LIMITED,12899936,64,1.0242662146489427,1.0242662146489427,0.12633275477312175,4.607317799692262,11.393308248231683,2.0,6.269096283706261,168.04166666666666,,,
FLUIDONE TOPCO LIMITED,11825732,62,1.9944507872784865,1.9944507872784865,0.07555858676380198,1.9378930273824604,10.638175133501013,3.0,5.117993812416755,249.68030538922153,,,
CLAYTON TOPCO LIMITED,11526460,64,0.5682676740420939,0.5682676740420939,0.02913934361780755,1.0528678987232174,11.060227229880846,4.0,5.594711379601839,236.39776951672863,0.3372905399527282,-0.1867412754821216,-0.10042064133894311
KORU TOPCO LIMITED,12351469,64,-0.8408838833424814,-0.8408838833424814,0.07466362786803238,-6.775566629719674,10.598301118903708,3.0,5.768320995793772,125.20847187500001,,,
MAK-SYSTEM MIDCO LIMITED,12419585,64,-0.3108878148582986,-0.3108878148582986,0.5232870198483934,-17.686373277014884,10.30995755556822,2.0,5.187385805840755,167.7662681564246,,,
COPENHAGEN TOPCO LIMITED,11685459,64,0.24520020152199243,0.24520020152199243,0.25815976121045947,-1.2590848240598334,9.330717462383591,4.0,3.9889840465642745,208.87446296296295,,,
WELLA UK LTD,12857361,46,0.5388383484954513,0.5388383484954513,0.02033223064062889,0.8593606617007057,11.853425294226033,2.0,5.855071922202427,402.7650429799427,,,
M GROUP (PLANT & FLEET SOLUTIONS) LIMITED,12291050,77,0.5781097759012667,0.5781097759012667,0.10841294805286261,0.19670249901020537,11.352780186720297,3.0,5.220355825078324,460.55135135135134,,,
HEALTH PARTNERS GROUP LIMITED,10284664,82,0.9788523020832091,0.9788523020832091,0.12884382784661352,4.804420627958325,10.884894544874346,6.0,6.637258031284457,69.93991480996068,,,
ACTIVATE ACCIDENT REPAIR GROUP LIMITED,11797160,45,4.817052074770364,4.030904718277599,0.00900623058364488,2.902644911520687,10.343877975872967,3.0,5.459585514144159,132.19689787234043,,,
EVERCORE GROUP SERVICES LIMITED,03978092,64,-1.005878284923928,-1.005878284923928,0.004966570902258245,-0.33607187783244946,10.590610473628633,22.0,5.752572638825633,126.22144126984128,0.17624824908618364,,0.0034127773495859705
EQT EXETER ADVISORS UK LIMITED,13306870,64,0.24758435006122634,0.24758435006122634,0.055710880492987155,-0.8003576869605302,10.23305374725074,1.0,4.060443010546419,479.43615517241375,,,
THRIVE UK HOLDINGS LIMITED,13408402,64,0.4611163975284191,0.4611163975284191,0.11846847989608068,-2.013629156151457,9.86247965532037,1.0,4.2626798770413155,270.3722676056338,,,
CLUB FREELANCE LIMITED,09050953,78,4.825361333790691,4.030904718277599,0.010538089705879662,3.5360784589773098,10.01717960931572,8.0,3.871201010907891,466.83627083333334,,,
LEXHAM INSURANCE CONSULTANTS LIMITED,03897329,65,1.8076572690787256,1.8076572690787256,0.1769959976052394,10.216186100213084,9.628271258406508,23.0,4.919980925828125,110.86245985401459,,,
MOBYSOFT LIMITED,04546648,62,1.2275174553917765,1.2275174553917765,0.10776830976286336,10.173310306628464,9.484703818984325,20.0,4.574710978503383,135.63844329896907,,,
CHANNEL 3 CONSULTING LTD,06824790,62,-0.024428348102699313,-0.024428348102699313,0.15547664131635183,-3.1952168346749397,9.453307648403227,13.0,3.784189633918261,289.7788409090909,,,
BONTEXGEO UK HOLDING LIMITED,13254754,64,1.721023790803763,1.721023790803763,0.01692757252195962,3.2888817418648157,9.602505898079329,1.0,4.3694478524670215,187.36489873417722,,,
ONYX GERMANY (1) LTD,05585682,68,0.08872349498169929,0.08872349498169929,0.42208671338395937,2.133504203880454,9.309773495301519,17.0,,,,,
EPIC ADMINISTRATION LIMITED,06232612,69,-0.25701664518545453,-0.25701664518545453,0.18134043899180816,-5.127753360705755,9.434660910369274,15.0,5.236441962829949,66.56766489361702,,,
CROUD HOLDINGS LIMITED,12299933,64,0.22320651446822812,0.22320651446822812,0.19703970403062138,-6.388564000779937,10.390478329725273,3.0,5.648974238161206,114.60645070422535,,,
SHERWOOD PARENTCO LIMITED,13299333,64,5.277260638297872,4.030904718277599,0.04576498113411682,17.34018295475859,12.526634401483374,1.0,7.537139200363593,129.270979020979,,,
CHARLIE TOPCO LIMITED,13192285,64,0.7795775560450953,0.7795775560450953,0.11765513035523707,4.189363001374775,11.09117852428778,1.0,6.499787040655854,98.63157894736842,,,
TROWBRIDGE TOPCO LIMITED,13676900,82,-0.5422956684081162,-0.5422956684081162,0.08801530345499872,-4.78900208741022,11.130330495120349,1.0,6.261491684321042,130.16967748091602,,,
BUTTERFLY TOPCO LIMITED,13229544,64,5.5701643489254105,4.030904718277599,0.013297917051930805,6.398434089266153,10.993445836423904,1.0,5.659482215759621,207.25783972125436,,,
COLOSSUS TOPCO LIMITED,12946386,64,-1.6423737126042177,-1.3538505560127176,0.16897043224608857,-24.954078521042305,11.007684219498138,2.0,5.351858133476067,285.9526066350711,,,
DUKE GLOBAL FUNDING LIMITED,13609220,64,0.0,0.0,0.004966570902258245,-0.0017488039510842762,11.843793426939609,1.0,,,,,
MINDERA UK LIMITED,10398155,62,0.6614357262103506,0.6614357262103506,0.28379210688397216,-3.0888749917186042,9.957360018000617,6.0,4.499809670330265,234.5222222222222,,,
TRIME (UK) LIMITED,10178437,27,-0.15489509857405526,-0.15489509857405526,0.0566866589690656,-1.7911817907944265,9.716478104731438,6.0,2.4849066497880004,1382.3931666666667,,,
THE CROSBY GROUP UK LIMITED,01169996,25,1.6774392837510694,1.6774392837510694,0.04954682274231138,8.95686171679448,9.925784028389705,48.0,4.477336814478207,232.3970227272727,,,
2 RECYCLING LIMITED,06347331,38,-0.09649040232583825,-0.09649040232583825,0.10844271540343639,-0.9054989667255181,9.737851711689585,15.0,3.9512437185814275,325.9056730769231,,,
BCN MANAGED LIMITED,NI038347,62,-0.22298489278559416,-0.22298489278559416,0.10515744874251506,-4.4240949444906175,9.393048270797111,22.0,4.477336814478207,136.41632954545454,,,
DREAMTEK LIMITED,04220936,82,-0.10575926556119282,-0.10575926556119282,0.07425005945428681,-0.293630364638911,9.541862591739442,21.0,4.430816798843313,165.84370238095238,,,
EMMES BIOPHARMA UK LIMITED,04498663,72,-0.8182022426697427,-0.8182022426697427,0.41552063251610294,-29.834663040893766,9.794916889865409,20.0,3.4965075614664802,543.7063636363637,,,
TECH FOLIEN LTD,05866459,22,-0.6079494007608205,-0.6079494007608205,0.09011242827552687,-4.580155509466939,9.361411428914739,16.0,3.5263605246161616,342.0821470588235,,,
BRIGHT TOPCO LIMITED,13257483,64,0.654392727691157,0.654392727691157,0.21056393482342964,0.42869658990910275,12.419711166830078,1.0,7.527793987721444,133.20871436256053,,,
EDEN FUTURES TOPCO LIMITED,13447848,64,1.0963671128107075,1.0963671128107075,0.11316427211355375,-0.7162261130492411,10.047934156901157,1.0,6.784457062637643,47.53306322100134,,,
NIMROD TOPCO LIMITED,13349691,78,-0.4372687846123505,-0.4372687846123505,0.050216310539882014,-2.1115071040364066,10.933850478960059,1.0,4.1588830833596715,875.6508125,,,
PROJECT PISCES TOPCO LIMITED,13344156,62,0.7502021018593371,0.7502021018593371,0.10880464420793386,7.828488223520476,10.031792812689051,1.0,5.402677381872279,102.42342342342343,,,
HGF LIMITED,08998652,69,0.26936283861121707,0.26936283861121707,0.18694055133554438,2.8290129980293317,11.340035292518802,8.0,5.986452005284438,211.3643216080402,0.05756150100836899,0.28129655816623855,0.08182391911721225
"S I GROUP - UK, LTD",00667049,20,-1.169651272384543,-1.169651272384543,0.08922798033975593,-11.1403357458052,11.580752323594988,62.0,4.709530201312334,964.1261261261261,0.04905585537856494,-0.0003488331814062162,-0.013894052973439888
IDC UK LIMITED,00960665,63,-0.657926237900025,-0.657926237900025,0.09078450475377539,-5.207739573827353,11.153606184997546,53.0,5.579729825986222,263.45336226415094,0.1354835269432897,-0.11629534079672132,-0.10180508528375623
G T EMISSIONS SYSTEMS LIMITED,01186562,25,-51.408978627429924,-1.3538505560127176,0.004966570902258245,-3.088589078674807,10.832755455499752,48.0,5.393627546352362,230.24130454545454,-0.0698466761983233,-0.3991361449807088,-0.06898168998980508
A J MOBILITY LIMITED,02808028,82,-0.12699064815020436,-0.12699064815020436,0.18577396942632024,-7.491058100460207,10.115535454169887,29.0,5.572154032177765,94.00814448669202,0.2308751105412672,0.37968688592759614,0.05386169100322327
A. & M. INSULATIONS LIMITED,09592685,43,0.16867199062311075,0.16867199062311075,0.057195990936523326,-1.013766643516656,10.067645053841579,7.0,5.075173815233827,147.2999875,,,
BCN GROUP LTD.,06893253,82,0.24142927445221235,0.24142927445221235,0.1472173414472207,-0.021254078607160776,10.013212833730735,13.0,4.30406509320417,301.61390540540543,0.2537823910756154,0.15527466438168847,-0.040961036707770876
BPP HOLDINGS LIMITED,01245304,70,0.41533375986351034,0.41533375986351034,0.37365527133636145,-11.134820230610515,10.130543440670253,46.0,2.0794415416798357,3137.25,0.10108130398181503,,0.38784093820627596
OHA (UK) LLP,OC390948,,0.46406608115628534,0.46406608115628534,0.3804195975379238,5.718253996122319,9.836799415963249,8.0,,,0.10541117999638128,0.20007382638332083,0.08310889158370766
PPT GROUP UK LTD,00414668,26,-0.16058298253741055,-0.16058298253741055,0.21523455604208372,-5.197038782396282,9.97082255050993,76.0,5.135798437050262,125.84161764705883,0.1525647670870418,0.12005021563322282,-0.01929389496406053
J R INDUSTRIES LIMITED,00987946,32,1.322222669726687,1.322222669726687,0.15045660869382133,16.551169784663163,9.876779547906889,52.0,4.454347296253507,226.42918604651163,0.03721832101399203,-0.0027350748071732767,-0.018817358414080804
A.B.G. LIMITED,02274509,43,0.4400540376020549,0.4400540376020549,0.025120394517769696,1.6253835158765602,9.609811216999152,34.0,4.189654742026425,225.9144696969697,0.06488055322118469,-0.28826046677167794,-0.059012508850782686
ON24 LIMITED,05278776,82,-0.3889207185628743,-0.3889207185628743,0.05215630010127942,-0.07709399508230366,9.90408557368583,18.0,4.74493212836325,174.01707826086957,,,
M. B. HEATING LIMITED,04200625,43,0.2899304843909369,0.2899304843909369,0.032295498197854086,1.0432788304959675,9.460447905585953,21.0,4.276666119016055,178.35604166666667,-0.1487887919058225,-0.15592914233755606,-0.0008265565342107303
M.S.W (UK) LIMITED,02431149,43,-0.8396327498158236,-0.8396327498158236,0.137370785254442,-11.125714531863744,9.583656323102273,33.0,2.9444389791664403,764.4964210526316,-0.08438202917956317,-0.06652555398973792,0.007733477265870287
